,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,633.0,640.3499755859375,627.0,634.0499877929688,606.4677124023438,2266225
1,2017-01-03,637.0,641.9500122070312,631.8499755859375,636.0999755859375,608.4283447265625,2821892
2,2017-01-04,638.0,643.7999877929688,634.7999877929688,637.3499755859375,609.6240234375,2500456
3,2017-01-05,646.0999755859375,647.9000244140625,641.5,643.4500122070312,615.4586791992188,2589560
4,2017-01-06,648.0999755859375,649.75,639.4500122070312,640.75,612.8760986328125,1864378
5,2017-01-09,641.0999755859375,646.9000244140625,631.0,632.0499877929688,604.5546264648438,1827405
6,2017-01-10,635.0,639.9000244140625,627.0999755859375,638.5499877929688,610.7717895507812,2559697
7,2017-01-11,640.0,649.5499877929688,639.2999877929688,648.2000122070312,620.0020141601562,2784843
8,2017-01-12,629.0,646.9000244140625,629.0,644.75,616.7020874023438,6269913
9,2017-01-13,647.0,657.4000244140625,642.4500122070312,653.0,624.59326171875,3524996
10,2017-01-16,651.0,654.9000244140625,642.2000122070312,643.5,615.5064086914062,1349694
11,2017-01-17,645.0,652.7000122070312,644.4500122070312,649.7000122070312,621.436767578125,3016496
12,2017-01-18,649.0,654.0,644.5,649.9500122070312,621.6758422851562,4013631
13,2017-01-19,647.0,653.7000122070312,641.0999755859375,643.4500122070312,615.4586791992188,2089653
14,2017-01-20,642.8499755859375,647.4000244140625,640.0,641.5499877929688,613.6412963867188,3671360
15,2017-01-23,640.0,645.25,632.5,633.6500244140625,606.0850219726562,2955807
16,2017-01-24,636.0,644.5,636.0,641.4000244140625,613.4978637695312,2187797
17,2017-01-25,644.0,646.7000122070312,634.2000122070312,635.8499755859375,608.1892700195312,3068071
18,2017-01-27,638.2999877929688,643.0,633.7999877929688,640.5,612.6370239257812,2362371
19,2017-01-30,640.0499877929688,654.9000244140625,639.0,644.75,616.7020874023438,2406083
20,2017-01-31,644.5,649.0,630.0,631.5,604.0285034179688,1926978
21,2017-02-01,631.0,637.4500122070312,618.4000244140625,625.5499877929688,598.33740234375,3507275
22,2017-02-02,626.2000122070312,644.7000122070312,620.0,641.4000244140625,613.4978637695312,3819377
23,2017-02-03,644.5,649.7999877929688,640.25,647.25,619.09326171875,2048060
24,2017-02-06,650.0,677.2999877929688,645.0,675.1500244140625,645.7796630859375,5835962
25,2017-02-07,675.0,689.5499877929688,667.2000122070312,669.5999755859375,640.4711303710938,4274151
26,2017-02-08,668.6500244140625,677.0,659.2000122070312,662.2000122070312,633.39306640625,2959209
27,2017-02-09,665.0,669.0,653.3499755859375,655.5,626.9844360351562,3295494
28,2017-02-10,655.5,662.0999755859375,650.0999755859375,655.0499877929688,626.5540771484375,2814314
29,2017-02-13,656.5,659.4500122070312,648.0,654.7000122070312,626.2192993164062,1885766
30,2017-02-14,659.0,662.8499755859375,640.9000244140625,649.2999877929688,621.0541381835938,3393607
31,2017-02-15,650.2000122070312,651.75,621.5,623.0499877929688,595.9461059570312,10352763
32,2017-02-16,624.0,652.0,623.4500122070312,649.2999877929688,621.0541381835938,6158072
33,2017-02-17,653.5,677.9500122070312,649.0999755859375,675.5,646.1144409179688,6165104
34,2017-02-20,678.0,686.4000244140625,672.5,679.6500244140625,650.083984375,4597889
35,2017-02-21,681.7000122070312,685.0,670.0999755859375,673.2000122070312,643.9144287109375,2972142
36,2017-02-22,674.0,675.4000244140625,662.75,670.3499755859375,641.1885375976562,2662258
37,2017-02-23,673.9000244140625,681.2999877929688,667.0499877929688,674.5499877929688,645.2056884765625,4522397
38,2017-02-27,674.0999755859375,685.5,671.0999755859375,674.4500122070312,645.1100463867188,3477074
39,2017-02-28,675.0,682.2999877929688,675.0,679.0,649.462158203125,2711558
40,2017-03-01,681.0999755859375,697.4000244140625,679.0,694.6500244140625,664.431396484375,4972108
41,2017-03-02,700.0,701.2999877929688,672.9000244140625,676.1500244140625,646.7361450195312,4783045
42,2017-03-03,672.0,688.4500122070312,671.0999755859375,686.4500122070312,656.588134765625,2495214
43,2017-03-06,684.0,684.5,675.0999755859375,683.0,653.2880249023438,2858145
44,2017-03-07,683.5999755859375,684.8499755859375,675.25,679.6500244140625,650.083984375,2152337
45,2017-03-08,675.0,688.8499755859375,673.0,680.4000244140625,650.80126953125,3480865
46,2017-03-09,680.3499755859375,686.0,676.0999755859375,685.1500244140625,655.3446655273438,2408830
47,2017-03-10,680.0499877929688,691.0999755859375,680.0,682.9500122070312,653.2404174804688,1987748
48,2017-03-14,693.5,729.0499877929688,677.0999755859375,708.2000122070312,677.391845703125,9857280
49,2017-03-15,713.0,717.4500122070312,704.25,705.8499755859375,675.1441650390625,3046871
50,2017-03-16,711.0,719.5,707.0999755859375,710.7999877929688,679.8789672851562,3087300
51,2017-03-17,715.0,716.4000244140625,702.0,707.5,676.7223510742188,3067000
52,2017-03-20,709.0,711.0,704.5,706.5499877929688,675.8136596679688,1418664
53,2017-03-21,704.0,705.9000244140625,684.1500244140625,698.0499877929688,667.6834106445312,3691911
54,2017-03-22,694.0,703.0,690.8499755859375,701.4500122070312,670.9354858398438,2414239
55,2017-03-23,704.0,705.0,699.25,703.1500244140625,672.5615844726562,1294418
56,2017-03-24,703.5,709.6500244140625,700.2000122070312,703.9000244140625,673.2789916992188,1357525
57,2017-03-27,701.0,703.3499755859375,689.5,691.2000122070312,661.1314086914062,1859318
58,2017-03-28,694.7999877929688,702.5499877929688,693.7000122070312,698.5999755859375,668.20947265625,1626424
59,2017-03-29,701.0,701.4000244140625,685.0,687.6500244140625,657.7359619140625,5152744
60,2017-03-30,689.7999877929688,694.0499877929688,685.2000122070312,687.0499877929688,657.1619873046875,2558208
61,2017-03-31,685.2000122070312,694.0499877929688,684.5999755859375,688.1500244140625,658.2141723632812,2898457
62,2017-04-03,688.75,693.7999877929688,685.0999755859375,692.4000244140625,662.279296875,1347390
63,2017-04-05,694.5,696.7000122070312,686.5,690.7000122070312,660.6531982421875,1977427
64,2017-04-06,692.9500122070312,692.9500122070312,683.1500244140625,686.9000244140625,657.0185546875,2015425
65,2017-04-07,684.9000244140625,684.9000244140625,662.2000122070312,665.9500122070312,636.9798583984375,6076717
66,2017-04-10,667.0,669.9000244140625,661.2000122070312,667.75,638.7015380859375,2138613
67,2017-04-11,668.0499877929688,673.0,666.0999755859375,670.4000244140625,641.236328125,1344759
68,2017-04-12,672.75,689.5,663.4000244140625,683.25,653.5272827148438,2653626
69,2017-04-13,688.5,699.8499755859375,681.5,692.75,662.614013671875,2918733
70,2017-04-17,682.0,683.0,670.2999877929688,677.0499877929688,647.596923828125,2411262
71,2017-04-18,677.9500122070312,679.5,663.9500122070312,665.1500244140625,636.2146606445312,1734258
72,2017-04-19,668.9500122070312,676.0,661.4000244140625,663.3499755859375,634.4929809570312,2241129
73,2017-04-20,666.0,667.7000122070312,655.0499877929688,655.9500122070312,627.4149169921875,2071407
74,2017-04-21,659.4500122070312,659.4500122070312,636.5999755859375,639.5999755859375,611.7761840820312,6091210
75,2017-04-24,635.0,645.25,632.0499877929688,642.8499755859375,614.8847045898438,4428981
76,2017-04-25,645.25,649.0,639.9000244140625,642.5499877929688,614.5978393554688,1825996
77,2017-04-26,643.0,646.5,635.0999755859375,642.7999877929688,614.8369140625,1915462
78,2017-04-27,645.0,646.0,632.75,637.0,609.2893676757812,2432744
79,2017-04-28,637.25,644.2000122070312,637.25,641.9500122070312,614.0239868164062,1903299
80,2017-05-02,642.4000244140625,644.25,627.5,632.7999877929688,605.2718505859375,2415773
81,2017-05-03,631.0,635.4500122070312,624.0,628.8499755859375,601.4938354492188,3807210
82,2017-05-04,628.0,637.2000122070312,623.5999755859375,631.5,604.0285034179688,3150744
83,2017-05-05,630.0,638.0,626.0,630.2000122070312,602.7850341796875,2538263
84,2017-05-08,630.9500122070312,639.7999877929688,626.7000122070312,637.1500244140625,609.4326171875,1544639
85,2017-05-09,638.0,642.2999877929688,630.4500122070312,640.2999877929688,612.4456787109375,1589995
86,2017-05-10,642.0499877929688,646.5999755859375,637.3499755859375,642.7999877929688,614.8369140625,1381364
87,2017-05-11,644.8499755859375,649.9000244140625,640.1500244140625,648.4500122070312,620.2411499023438,1674209
88,2017-05-12,650.0,656.7000122070312,643.8499755859375,655.0999755859375,626.6018676757812,1992719
89,2017-05-15,655.4000244140625,656.8499755859375,649.5,654.4500122070312,625.9801025390625,1224004
90,2017-05-16,655.0,656.5499877929688,648.0,652.3499755859375,623.9714965820312,2325051
91,2017-05-17,652.0999755859375,653.0,644.0999755859375,650.9000244140625,622.5845947265625,1920624
92,2017-05-18,648.7000122070312,655.25,643.4500122070312,653.9500122070312,625.501953125,2149513
93,2017-05-19,655.5,656.9500122070312,646.7000122070312,653.1500244140625,624.7366943359375,2223401
94,2017-05-22,654.0,654.0,636.2999877929688,640.1500244140625,612.30224609375,3156574
95,2017-05-23,628.0,630.8499755859375,589.0999755859375,614.0999755859375,587.385498046875,11623535
96,2017-05-24,615.9500122070312,616.2999877929688,599.5,603.5,577.2465209960938,3751856
97,2017-05-25,609.0499877929688,609.2999877929688,582.3499755859375,591.5499877929688,565.81640625,7237706
98,2017-05-26,590.5999755859375,597.8499755859375,564.0,567.6500244140625,542.9561767578125,10814562
99,2017-05-29,529.0,529.0,492.6499938964844,502.6000061035156,480.73590087890625,42138319
100,2017-05-30,502.0,510.54998779296875,502.0,508.0,485.9010009765625,10937265
101,2017-05-31,512.0,512.0499877929688,499.75,501.6000061035156,479.7794189453125,14794419
102,2017-06-01,502.1000061035156,523.9500122070312,502.1000061035156,507.45001220703125,485.3749694824219,14169918
103,2017-06-02,515.0,517.9500122070312,508.0,514.8499755859375,492.4529724121094,7715676
104,2017-06-05,520.0,522.0,511.6499938964844,512.7999877929688,490.4922180175781,5257958
105,2017-06-06,516.0,516.3499755859375,503.0,504.29998779296875,482.3619384765625,4813209
106,2017-06-07,508.8999938964844,515.75,504.79998779296875,511.54998779296875,489.29656982421875,4217463
107,2017-06-08,514.0,534.5999755859375,511.6000061035156,528.8499755859375,505.8439636230469,10616075
108,2017-06-09,530.0,533.8499755859375,521.7000122070312,524.7000122070312,501.87451171875,4635649
109,2017-06-12,525.0,540.9000244140625,521.9000244140625,532.5499877929688,509.3829650878906,7634053
110,2017-06-13,551.1500244140625,552.0,536.2000122070312,537.2000122070312,513.830810546875,9578458
111,2017-06-14,540.0,541.0,532.5999755859375,539.5499877929688,516.0784912109375,3182248
112,2017-06-15,540.75,549.3499755859375,536.8499755859375,544.0,520.3348388671875,4179924
113,2017-06-16,547.9000244140625,547.9500122070312,526.0,529.1500244140625,506.1310119628906,4986232
114,2017-06-19,533.0,533.9500122070312,521.5499877929688,524.8499755859375,502.0180358886719,4118410
115,2017-06-20,526.0999755859375,533.7999877929688,519.75,523.7999877929688,501.013671875,4464038
116,2017-06-21,528.0,535.0,523.2000122070312,528.0,505.031005859375,4257922
117,2017-06-22,529.5,539.9500122070312,529.0,538.7000122070312,515.2654418945312,5201690
118,2017-06-23,538.0,545.5,537.0,543.7999877929688,520.1436157226562,3920128
119,2017-06-27,547.0,549.4000244140625,537.25,544.0499877929688,520.3827514648438,4675855
120,2017-06-28,543.7999877929688,548.1500244140625,538.0,545.4500122070312,521.7218627929688,5278948
121,2017-06-29,546.0,546.5,534.0999755859375,536.9000244140625,513.5437622070312,6060935
122,2017-06-30,538.7999877929688,560.9500122070312,538.0,555.7000122070312,531.5260009765625,6561625
123,2017-07-03,556.0,558.2000122070312,548.75,552.0,527.9869384765625,1580045
