,Date,Open,High,Low,Close,Adj Close,Volume
0,2017-01-02,300.04998779296875,302.6499938964844,297.0,300.04998779296875,185.66517639160156,1729563
1,2017-01-03,301.0,307.29998779296875,299.5,305.29998779296875,188.91378784179688,1459916
2,2017-01-04,306.0,310.0,305.45001220703125,306.1499938964844,189.43975830078125,1954806
3,2017-01-05,307.1000061035156,311.3999938964844,306.6000061035156,308.29998779296875,190.77015686035156,1845973
4,2017-01-06,309.0,310.54998779296875,305.0,306.20001220703125,189.47071838378906,940177
5,2017-01-09,305.8500061035156,305.95001220703125,299.6000061035156,300.0,185.63429260253906,1947858
6,2017-01-10,301.04998779296875,303.25,299.1000061035156,300.6000061035156,186.00552368164062,1455309
7,2017-01-11,301.6000061035156,318.0,301.6000061035156,316.8500061035156,196.06069946289062,7657690
8,2017-01-12,318.0,318.6499938964844,310.5,313.20001220703125,193.8021697998047,2316891
9,2017-01-13,316.0,319.29998779296875,313.54998779296875,315.0,194.91598510742188,3458448
10,2017-01-16,319.0,319.0,310.3500061035156,313.79998779296875,194.1734161376953,3866192
11,2017-01-17,314.54998779296875,315.45001220703125,306.04998779296875,307.0,189.96572875976562,3759649
12,2017-01-18,304.79998779296875,309.79998779296875,304.54998779296875,308.70001220703125,191.01768493652344,3680888
13,2017-01-19,309.0,310.45001220703125,306.6000061035156,307.3500061035156,190.1822967529297,2434032
14,2017-01-20,307.0,308.3500061035156,302.45001220703125,303.70001220703125,187.9237518310547,3784930
15,2017-01-23,303.8999938964844,306.20001220703125,302.54998779296875,303.3999938964844,187.73814392089844,1855848
16,2017-01-24,304.5,310.75,303.6000061035156,309.45001220703125,191.48175048828125,2508724
17,2017-01-25,309.79998779296875,319.0,307.5,317.20001220703125,196.27731323242188,5594608
18,2017-01-27,318.0,320.3999938964844,316.0,317.75,196.6175994873047,2607499
19,2017-01-30,316.6000061035156,317.54998779296875,313.3999938964844,314.70001220703125,194.73037719726562,1713746
20,2017-01-31,313.3999938964844,314.3500061035156,303.0,309.20001220703125,191.32705688476562,17232981
21,2017-02-01,310.0,313.70001220703125,306.29998779296875,313.04998779296875,193.70936584472656,3168177
22,2017-02-02,311.3999938964844,322.79998779296875,308.75,320.45001220703125,198.28834533691406,3723534
23,2017-02-03,320.45001220703125,326.8999938964844,320.45001220703125,326.1499938964844,201.8153533935547,3778609
24,2017-02-06,326.0,329.0,322.3999938964844,325.04998779296875,201.13467407226562,1934568
25,2017-02-07,326.0,326.5,310.54998779296875,315.04998779296875,194.94691467285156,5669911
26,2017-02-08,313.0,322.5,313.0,321.75,199.09275817871094,4346528
27,2017-02-09,322.1000061035156,325.0,318.20001220703125,322.1499938964844,199.3402862548828,2390829
28,2017-02-10,324.0,325.25,321.3999938964844,324.5,200.7943878173828,2168081
29,2017-02-13,318.0,321.5,314.79998779296875,320.8999938964844,198.5667724609375,4142829
30,2017-02-14,319.0,320.70001220703125,315.25,320.20001220703125,198.1336669921875,2050709
31,2017-02-15,320.95001220703125,322.79998779296875,317.25,319.95001220703125,197.97894287109375,2649600
32,2017-02-16,317.5,319.0,315.79998779296875,318.29998779296875,196.95791625976562,2703863
33,2017-02-17,320.0,320.0,311.0,316.25,195.689453125,4292500
34,2017-02-20,316.25,320.8999938964844,314.1000061035156,319.8999938964844,197.947998046875,2429373
35,2017-02-21,320.5,321.3999938964844,317.1000061035156,319.6000061035156,197.7623748779297,1678198
36,2017-02-22,322.29998779296875,329.70001220703125,320.54998779296875,328.3500061035156,203.17669677734375,3479768
37,2017-02-23,329.6000061035156,332.0,325.5,327.70001220703125,202.77450561523438,9869639
38,2017-02-27,330.0,332.29998779296875,327.70001220703125,329.95001220703125,204.16673278808594,5619203
39,2017-02-28,330.0,331.3999938964844,320.1000061035156,321.8999938964844,199.18556213378906,5247380
40,2017-03-01,323.0,324.5,318.6000061035156,320.20001220703125,198.1336669921875,4131446
41,2017-03-02,318.3500061035156,326.3500061035156,318.3500061035156,321.3999938964844,198.8761749267578,4008179
42,2017-03-03,322.0,324.3999938964844,320.5,321.25,198.78335571289062,2402666
43,2017-03-06,325.0,327.8999938964844,320.6000061035156,322.8999938964844,199.80433654785156,4040938
44,2017-03-07,325.0,326.25,321.29998779296875,322.79998779296875,199.7424774169922,4787611
45,2017-03-08,325.0,325.70001220703125,319.29998779296875,320.20001220703125,198.1336669921875,4290085
